,c,year,top1_sfiinc,top10_sfiinc,top1_sdiinc,top10_sdiinc,unitlabel,source,method,data_quality,imputation,_ISO3N_,top10_shweal,top1_shweal,top01_shweal,top01_sfiinc,top01_sdiinc,Countrycode,Grosscapitalshare,Netcapitalshare,Top10incomeshare,Top1incomeshare,Top01incomeshare,gdppc,pop,b_crisis,c_crisis,left,right,margtax,GDPpercapita,union,Globalization,nordic,English,ContinentalEuropean,TaxRevenue,Population,HumanCapital,FinancialDevelopment,PublicSpending,Unemp,Unemployment,Taxrev,growth,GDPPCcur,GDPcons,GDPPCcons,system,execrlc,pr,rightwing,majoritarian,epl,uc,TopIncomeTaxRate,leftwing,independenceyear,currencycrises,inflationcrises,stockmarketcrash,domesticsovereigndebtcrisis,externalsovereigndebtcrisis,bankingcrises,yearlycrisistally,crisisB,system_dpi,execrlc_dpi,pluralty_dpi,pr_dpi,cgdppc,rgdpnapc,gini_disp,gini_disp_se,gini_mkt,gini_mkt_se,abs_red,abs_red_se,rel_red,rel_red_se,crisisLTEXT,crisisL,id,bankdeposits,smcap,totcap1,cgov,comp_sh,lab_sh1,lab_sh2,lab_sh3,lab_sh4
0,Australia,1910,,,,,,,,,,36,,,,,,,,,,,,,,,,,,0.05,5209.8286,,,0.0,1.0,0.0,,4375.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,8117.0,9465.0,,,,,,,,,,,,0.3442792,,,0.0227667,,,,,
1,Australia,1911,,,,,,,,,,36,,,,,,AUS,45.13217778088468,43.43561518610131,,,,5103.777777777778,4500.0,0.0,0.0,1.0,0.0,0.05,5103.7778,,,0.0,1.0,0.0,,4500.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,8066.0,9273.0,,,,,,,,,,,,,,,,,,,,
258,Denmark,1948,0.0987,0.3269,,,,"Atkinson, Anthony B. and Søgaard, Jakob E. (2012). The long-run history of income inequality in Denmark. Top Incomes from 1870 to 2010. Mimeo.;","Adults are: until 1969, individuals aged 15+; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains. The series are presented in two distinct columns, following the change in the definition of the tax unit between 1968 and 1970. Tax units are: individuals aged 15+ minus married females until 1968; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains.",,,208,,,,0.0313,,DNK,29.478556960061816,21.73419002469106,32.69,9.87,3.13,6133.016706443915,4190.0,0.0,0.0,1.0,0.0,0.393488394442628,6133.0167,,,1.0,0.0,0.0,,4190.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,8233.0,11020.0,,,,,,,,,,,,0.3354682,,,0.1137301,,,,,
259,Denmark,1949,0.0965,0.3233,,,,"Atkinson, Anthony B. and Søgaard, Jakob E. (2012). The long-run history of income inequality in Denmark. Top Incomes from 1870 to 2010. Mimeo.;","Adults are: until 1969, individuals aged 15+; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains. The series are presented in two distinct columns, following the change in the definition of the tax unit between 1968 and 1970. Tax units are: individuals aged 15+ minus married females until 1968; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains.",,,208,,,,0.031,,DNK,30.993720549300352,23.175909136364567,32.33,9.65,3.1,6494.368794326241,4230.0,0.0,0.0,1.0,0.0,0.422508856395244,6494.3688,,,1.0,0.0,0.0,,4230.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,8744.0,11669.0,,,,,,,,,,,,,,,,,,,,
260,Denmark,1950,0.0944,0.3222,,,,"Atkinson, Anthony B. and Søgaard, Jakob E. (2012). The long-run history of income inequality in Denmark. Top Incomes from 1870 to 2010. Mimeo.;","Adults are: until 1969, individuals aged 15+; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains. The series are presented in two distinct columns, following the change in the definition of the tax unit between 1968 and 1970. Tax units are: individuals aged 15+ minus married females until 1968; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains.",,,208,,,,0.0301,,DNK,32.415824980812836,25.039518334113513,32.22,9.44,3.01,6943.104659330368,4271.0,0.0,0.0,1.0,0.0,0.467558303559364,6943.1047,,,1.0,0.0,0.0,,4271.0,2.8421761989593506,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,9376.0,12475.0,,,,,,,,,,,,0.2682516,0.1,0.3682516,0.1021421,0.57140297,0.67715514,0.6416287,0.69923747,0.6238674
261,Denmark,1951,0.0925,0.3235,,,,"Atkinson, Anthony B. and Søgaard, Jakob E. (2012). The long-run history of income inequality in Denmark. Top Incomes from 1870 to 2010. Mimeo.;","Adults are: until 1969, individuals aged 15+; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains. The series are presented in two distinct columns, following the change in the definition of the tax unit between 1968 and 1970. Tax units are: individuals aged 15+ minus married females until 1968; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains.",,,208,,,,0.0294,,DNK,31.92140113766435,23.2480180899593,32.35,9.25,2.94,6936.486028041509,4303.62,0.0,0.0,0.0,1.0,0.479365052535406,6936.486,,,1.0,0.0,0.0,,4303.62,2.7610554695129395,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9307.0,12464.0,,,,,,,,,,,,0.2634945,0.104,0.3674945,0.1134546,0.57140297,0.67715514,0.6416287,0.69923747,0.6238674
262,Denmark,1952,0.0905,0.3216,,,,"Atkinson, Anthony B. and Søgaard, Jakob E. (2012). The long-run history of income inequality in Denmark. Top Incomes from 1870 to 2010. Mimeo.;","Adults are: until 1969, individuals aged 15+; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains. The series are presented in two distinct columns, following the change in the definition of the tax unit between 1968 and 1970. Tax units are: individuals aged 15+ minus married females until 1968; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains.",,,208,,,,0.0281,,DNK,31.80349352620382,22.806687174186216,32.16,9.05,2.81,6955.23765574527,4334.0,0.0,0.0,0.0,1.0,0.478821231657035,6955.2377,,,1.0,0.0,0.0,,4334.0,2.6822500228881836,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9397.0,12497.0,,,,,,,,,,,,0.2499456,0.108,0.3579456,0.1199141,0.57140297,0.67715514,0.6416287,0.69923747,0.6238674
263,Denmark,1953,0.0899,0.3185,,,,"Atkinson, Anthony B. and Søgaard, Jakob E. (2012). The long-run history of income inequality in Denmark. Top Incomes from 1870 to 2010. Mimeo.;","Adults are: until 1969, individuals aged 15+; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains. The series are presented in two distinct columns, following the change in the definition of the tax unit between 1968 and 1970. Tax units are: individuals aged 15+ minus married females until 1968; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains.",,,208,,,,0.0279,,DNK,32.183878992156885,23.337606046597838,31.85,8.99,2.79,7291.590376446463,4369.28,0.0,0.0,0.0,1.0,0.479191388769851,7291.5904,,,1.0,0.0,0.0,,4369.28,2.605693817138672,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9982.0,13102.0,,,,,,,,,,,,0.2451448,0.112,0.3571448,0.1223895,0.57140297,0.67715514,0.6416287,0.69923747,0.6238674
264,Denmark,1954,0.0866,0.3129,,,,"Atkinson, Anthony B. and Søgaard, Jakob E. (2012). The long-run history of income inequality in Denmark. Top Incomes from 1870 to 2010. Mimeo.;","Adults are: until 1969, individuals aged 15+; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains. The series are presented in two distinct columns, following the change in the definition of the tax unit between 1968 and 1970. Tax units are: individuals aged 15+ minus married females until 1968; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains.",,,208,,,,0.0264,,DNK,31.0144250130954,21.954608886339802,31.29,8.66,2.64,7371.311847480708,4406.0,0.0,0.0,1.0,0.0,0.479758390087373,7371.3118,,,1.0,0.0,0.0,,4406.0,2.5175304412841797,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9978.0,13245.0,,,,,,,,,,,,0.2401191,0.116,0.3561191,0.1278109,0.57140297,0.67715514,0.6416287,0.69923747,0.6238674
265,Denmark,1955,0.0875,0.3133,,,,"Atkinson, Anthony B. and Søgaard, Jakob E. (2012). The long-run history of income inequality in Denmark. Top Incomes from 1870 to 2010. Mimeo.;","Adults are: until 1969, individuals aged 15+; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains. The series are presented in two distinct columns, following the change in the definition of the tax unit between 1968 and 1970. Tax units are: individuals aged 15+ minus married females until 1968; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains.",,,208,,,,0.0279,,DNK,31.198292011841744,21.689998436156024,31.33,8.75,2.79,7395.359315161072,4439.0,0.0,0.0,1.0,0.0,0.487418655096119,7395.3593,,,1.0,0.0,0.0,,4439.0,2.4115476608276367,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9986.0,13288.0,,,,,,,,,,,,0.2407485,0.12,0.3607484,0.1251729,0.57140297,0.67715514,0.6416287,0.69923747,0.6238674
266,Denmark,1956,0.0895,0.317,,,,"Atkinson, Anthony B. and Søgaard, Jakob E. (2012). The long-run history of income inequality in Denmark. Top Incomes from 1870 to 2010. Mimeo.;","Adults are: until 1969, individuals aged 15+; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains. The series are presented in two distinct columns, following the change in the definition of the tax unit between 1968 and 1970. Tax units are: individuals aged 15+ minus married females until 1968; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains.",,,208,,,,0.0276,,DNK,31.765122955271334,22.208584454802686,31.7,8.95,2.76,7438.758697862362,4466.471,0.0,0.0,1.0,0.0,0.486601941745999,7438.7587,,,1.0,0.0,0.0,,4466.471,2.4438982009887695,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10079.0,13366.0,,,,,,,,,,,,0.2380278,0.124,0.3620279,0.124802,0.57140297,0.67715514,0.6416287,0.69923747,0.6238674
267,Denmark,1957,0.0828,0.3093,,,,"Atkinson, Anthony B. and Søgaard, Jakob E. (2012). The long-run history of income inequality in Denmark. Top Incomes from 1870 to 2010. Mimeo.;","Adults are: until 1969, individuals aged 15+; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains. The series are presented in two distinct columns, following the change in the definition of the tax unit between 1968 and 1970. Tax units are: individuals aged 15+ minus married females until 1968; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains.",,,208,,,,0.0245,,DNK,31.91389232873517,21.983805537491776,30.93,8.28,2.45,7965.094942300634,4487.831,0.0,0.0,1.0,0.0,0.485554359524769,7965.0949,,,1.0,0.0,0.0,,4487.831,2.4766829013824463,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10931.0,14312.0,,,,,,,,,,,,0.2353665,0.128,0.3633665,0.1244296,0.57140297,0.67715514,0.6416287,0.69923747,0.6238674
268,Denmark,1958,0.0861,0.3129,,,,"Atkinson, Anthony B. and Søgaard, Jakob E. (2012). The long-run history of income inequality in Denmark. Top Incomes from 1870 to 2010. Mimeo.;","Adults are: until 1969, individuals aged 15+; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains. The series are presented in two distinct columns, following the change in the definition of the tax unit between 1968 and 1970. Tax units are: individuals aged 15+ minus married females until 1968; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains.",,,208,,,,0.0257,,DNK,31.32722212867554,21.29000757326956,31.29,8.61,2.57,8095.222908211765,4515.132,0.0,0.0,1.0,0.0,0.485413533832951,8095.2229,,,1.0,0.0,0.0,,4515.132,2.5099072456359863,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,11182.0,14546.0,,,,,,,,,,,,0.2498919,0.132,0.3818919,0.1266744,0.57140297,0.67715514,0.6416287,0.69923747,0.6238674
269,Denmark,1959,0.0874,0.318,,,,"Atkinson, Anthony B. and Søgaard, Jakob E. (2012). The long-run history of income inequality in Denmark. Top Incomes from 1870 to 2010. Mimeo.;","Adults are: until 1969, individuals aged 15+; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains. The series are presented in two distinct columns, following the change in the definition of the tax unit between 1968 and 1970. Tax units are: individuals aged 15+ minus married females until 1968; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains.",,,208,,,,0.0259,,DNK,32.04532145610989,22.383524579313406,31.8,8.74,2.59,8637.15503066443,4546.636,0.0,0.0,1.0,0.0,0.487418655096119,8637.155,,,1.0,0.0,0.0,,4546.636,2.5435774326324463,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,12056.0,15519.0,,,,,,,,,,,,0.2605228,0.136,0.3965228,0.123674,0.57140297,0.67715514,0.6416287,0.69923747,0.6238674
270,Denmark,1960,0.0862,0.3181,,,,"Atkinson, Anthony B. and Søgaard, Jakob E. (2012). The long-run history of income inequality in Denmark. Top Incomes from 1870 to 2010. Mimeo.;","Adults are: until 1969, individuals aged 15+; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains. The series are presented in two distinct columns, following the change in the definition of the tax unit between 1968 and 1970. Tax units are: individuals aged 15+ minus married females until 1968; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains.",,,208,,,,0.0256,,DNK,32.24736082288189,22.5929075820834,31.81,8.62,2.56,8811.831477843265,4581.0,0.0,0.0,1.0,0.0,0.488478260868101,8811.8315,,,1.0,0.0,0.0,,4581.0,2.57189679145813,,0.1230815,,,,,1364.517160172552,78889957009.22847,17226.37464628014,,,,0.0,0.0,0.6272726970599053,67.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,12053.0,15833.0,,,,,,,,,,,,0.2641369,0.14,0.404137,0.1230815,0.57140297,0.67715514,0.6416287,0.69923747,0.6238674
271,Denmark,1961,0.0847,0.3231,,,,"Atkinson, Anthony B. and Søgaard, Jakob E. (2012). The long-run history of income inequality in Denmark. Top Incomes from 1870 to 2010. Mimeo.;","Adults are: until 1969, individuals aged 15+; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains. The series are presented in two distinct columns, following the change in the definition of the tax unit between 1968 and 1970. Tax units are: individuals aged 15+ minus married females until 1968; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains.",,,208,,,,0.0247,,DNK,31.998126883296685,22.086171503219184,32.31,8.47,2.47,9311.866392960936,4609.817,0.0,0.0,1.0,0.0,0.487418655096119,9311.8664,,,1.0,0.0,0.0,,4609.817,2.589850664138794,,0.1328481,,,,6.378832475573915,1503.537013428162,83922215206.89943,18197.72573613505,,,,0.0,0.0,0.6272726970599053,67.2,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,12785.0,16732.0,,,,,,,,,,,,0.2531635,0.143,0.3961635,0.1328481,0.57140297,0.67715514,0.6416287,0.69923747,0.6238674
272,Denmark,1962,0.085,0.3247,,,,"Atkinson, Anthony B. and Søgaard, Jakob E. (2012). The long-run history of income inequality in Denmark. Top Incomes from 1870 to 2010. Mimeo.;","Adults are: until 1969, individuals aged 15+; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains. The series are presented in two distinct columns, following the change in the definition of the tax unit between 1968 and 1970. Tax units are: individuals aged 15+ minus married females until 1968; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains.",,,208,,,,0.0239,,DNK,31.09864903915619,21.182389157472834,32.47,8.5,2.39,9747.360551628086,4646.899,0.0,0.0,1.0,0.0,0.485935483869346,9747.3606,,,1.0,0.0,0.0,,4646.899,2.6079299449920654,,0.1399187,,,,5.666822172718071,1681.0299129876,88677937906.08018,19079.85084022366,,,,0.0,0.0,0.6272726970599053,67.4,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,13520.0,17514.0,,,,,,,,,,,,0.2475724,0.146,0.3935724,0.1399187,0.57140297,0.67715514,0.6416287,0.69923747,0.6238674
273,Denmark,1963,0.081,0.319,,,,"Atkinson, Anthony B. and Søgaard, Jakob E. (2012). The long-run history of income inequality in Denmark. Top Incomes from 1870 to 2010. Mimeo.;","Adults are: until 1969, individuals aged 15+; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains. The series are presented in two distinct columns, following the change in the definition of the tax unit between 1968 and 1970. Tax units are: individuals aged 15+ minus married females until 1968; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains.",,,208,,,,0.0224,,DNK,30.447761194029848,19.80441294516123,31.9,8.1,2.24,9731.660339240569,4683.579,0.0,0.0,1.0,0.0,0.484235294115951,9731.6603,,,1.0,0.0,0.0,,4683.579,2.6261353492736816,,0.1431414,,,,0.6370212342023507,1775.370384687885,89242835200.5947,19050.73306928314,,,,0.0,0.0,0.6272726970599053,67.6,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,13568.0,17486.0,,,,,,,,,,,,0.2652238,0.149,0.4142238,0.1431414,0.57140297,0.67715514,0.6416287,0.69923747,0.6238674
274,Denmark,1964,0.0791,0.3134,,,,"Atkinson, Anthony B. and Søgaard, Jakob E. (2012). The long-run history of income inequality in Denmark. Top Incomes from 1870 to 2010. Mimeo.;","Adults are: until 1969, individuals aged 15+; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains. The series are presented in two distinct columns, following the change in the definition of the tax unit between 1968 and 1970. Tax units are: individuals aged 15+ minus married females until 1968; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains.",,,208,,,,0.0221,,DNK,31.056415436261553,20.928279386712095,31.34,7.91,2.21,10559.575066242303,4720.171,0.0,0.0,1.0,0.0,0.481398305082917,10559.575,,,1.0,0.0,0.0,,4720.171,2.644467830657959,,0.1442408,,,,9.269938214518007,2013.243076932679,97515590884.57394,20651.0173679211,,,,0.0,0.0,0.6272726970599053,67.8,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,14812.0,18973.0,,,,,,,,,,,,0.2629296,0.152,0.4149296,0.1442408,0.57140297,0.67715514,0.6416287,0.69923747,0.6238674
275,Denmark,1965,0.0779,0.3086,,,,"Atkinson, Anthony B. and Søgaard, Jakob E. (2012). The long-run history of income inequality in Denmark. Top Incomes from 1870 to 2010. Mimeo.;","Adults are: until 1969, individuals aged 15+; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains. The series are presented in two distinct columns, following the change in the definition of the tax unit between 1968 and 1970. Tax units are: individuals aged 15+ minus married females until 1968; from 1970, tax returns (individuals aged 15+ plus those individuals below 15 years old who also file a tax return). Excludes capital gains.",,,208,,,,0.021,,DNK,28.393005938603565,17.749301166747692,30.86,7.79,2.1,10953.321704041527,4758.1,0.0,0.0,1.0,0.0,0.479621451108232,10953.322,,,1.0,0.0,0.0,29.125,4758.1,2.662928342819214,,0.1512195,,,29.5,4.55525481407102,2243.931594835357,101957674532.8133,21424.12638018423,,,,0.0,0.0,0.6272726970599053,68.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,15495.0,19681.0,,,,,,,,,,,,0.2608643,0.155,0.4158643,0.1512195,0.57140297,0.67715514,0.6416287,0.69923747,0.6238674
